source,source_vacancy_id,title,professional_group,region,location_text,employer,salary_from,salary_to,salary_currency,salary_mid_rur,salary_gross,experience,employment,schedule,published_at,collected_at,url,duplicate_group,is_cross_platform_duplicate
hh.ru,137009255,Комплектовщик (оператор склада),Транспорт и логистика,Республика Адыгея,Яблоновский (Республика Адыгея),Мясницкий ряд,204800.0,235000.0,RUR,219900.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137009255,1288,False
hh.ru,137262009,Водитель категории Е,Транспорт и логистика,Республика Адыгея,Старобжегокай,ITECO,185000.0,250000.0,RUR,217500.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137262009,774,False
hh.ru,136846182,Рабочий склада,Прочие профессии,Республика Адыгея,Адыгейск,Пятёрочка. Распределительные центры,0.0,0.0,,,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136846182,2383,False
hh.ru,136843266,Комплектовщик на склад,Транспорт и логистика,Республика Адыгея,Адыгейск,Пятёрочка. Распределительные центры,0.0,0.0,,,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136843266,1277,False
hh.ru,136837270,Водитель-курьер на личном автомобиле,Транспорт и логистика,Республика Адыгея,Энем,Додо Пицца Россия,0.0,0.0,,,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136837270,792,False
hh.ru,135667896,Курьер собранных и упакованных заказов,Транспорт и логистика,Республика Адыгея,Майкоп,Яндекс.Еда,190000.0,0.0,RUR,95000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/135667896,1369,False
hh.ru,135667704,Курьер в сервис Яндекс Еда (заказы до 3 кг),Транспорт и логистика,Республика Адыгея,Майкоп,Яндекс.Еда,190000.0,0.0,RUR,95000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/135667704,1356,False
hh.ru,137180918,Ассистент по работе с документами,Прочие профессии,Республика Адыгея,Яблоновский (Республика Адыгея),Шустовская Мария Андреевна,60000.0,75000.0,RUR,67500.0,False,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137180918,390,False
hh.ru,137223685,"Бухгалтер на первичную документацию, учет заработной платы и банк-клиент",Продажи и клиентский сервис,Республика Адыгея,Майкоп,ООО УК Майкоп,50000.0,50000.0,RUR,50000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137223685,548,False
hh.ru,136648755,"Администратор ночной (Отель ""АДЫГЕЯ"")",Продажи и клиентский сервис,Республика Адыгея,"Майкоп, Пролетарская улица, 242",Гостиница Адыгея,70000.0,70000.0,RUR,70000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136648755,291,False
hh.ru,136962726,Администратор клиники,Продажи и клиентский сервис,Республика Адыгея,"посёлок городского типа Энем, улица Лермонтова, 29",Стоматологическая клиника Implant,45000.0,0.0,RUR,22500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136962726,240,False
hh.ru,136917591,Администратор в компьютерный клуб,Продажи и клиентский сервис,Республика Адыгея,"посёлок городского типа Энем, Красная улица, 9Б",ИП Шуберт Ольга Эдуардовна,0.0,0.0,,,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136917591,179,False
hh.ru,136292829,Водитель,Транспорт и логистика,Республика Адыгея,"Майкоп, Железнодорожная улица, 332",АО ДСУ № 3,60000.0,100000.0,RUR,80000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136292829,661,False
hh.ru,136852108,Менеджер по продажам,Продажи и клиентский сервис,Республика Адыгея,"посёлок городского типа Яблоновский, улица Ленина, 39/1",Чистый Мир,100000.0,130000.0,RUR,115000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136852108,1600,False
hh.ru,136907216,Администратор,Продажи и клиентский сервис,Республика Адыгея,посёлок городского типа Яблоновский,ООО Медицина для всех,,,,,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136907216,120,False
hh.ru,136996140,Руководитель направления международного e-commerce,Транспорт и логистика,Республика Адыгея,Майкоп,ИП Серединцев Никита Сергеевич,,,,,False,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136996140,2474,False
hh.ru,137160453,Специалист по планированию производства (Оператор 1С),Инженерия и производство,Республика Адыгея,"посёлок городского типа Яблоновский, Космическая улица, 55",ООО Жива Продукт Про,50000.0,55000.0,RUR,52500.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137160453,2817,False
hh.ru,137249164,Бухгалтер,"Финансы, бухгалтерия и право",Республика Адыгея,"Майкоп, Заводская улица, 2",ООО Фармация,40000.0,40000.0,RUR,40000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137249164,495,False
hh.ru,136601086,Медик,Прочие профессии,Республика Адыгея,Майкоп,ООО Нева-ЮК,,,,,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136601086,1451,False
hh.ru,137090351,Специалист службы безопасности,Охрана и безопасность,Республика Адыгея,"станица Даховская, улица Мира, 26А",ООО Даховская Слобода,,,,,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137090351,2886,False
hh.ru,137039389,Рабочий в археологическую экспедицию,Прочие профессии,Республика Адыгея,Майкоп,ООО Культурное наследие,50000.0,100000.0,RUR,75000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137039389,2367,False
hh.ru,137223641,Педагог-воспитатель по раннему (комплексному) развитию,Образование и наука,Республика Адыгея,"Майкоп, улица К.А. Васильева, 1",Детский центр Могу Сам,750.0,0.0,RUR,375.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137223641,2057,False
hh.ru,125501547,Консультант чат поддержки Яндекс.Go (удаленно),Прочие профессии,Республика Адыгея,Майкоп,Яндекс Команда для бизнеса,37000.0,0.0,RUR,18500.0,True,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/125501547,1311,False
hh.ru,137095519,Водитель-экспедитор,Транспорт и логистика,Республика Адыгея,хутор Красный Мост,Здравница Лаго-Наки,45000.0,55000.0,RUR,50000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137095519,839,False
hh.ru,134105433,Менеджер по продажам в строительную компанию,Строительство и недвижимость,Республика Адыгея,"Майкоп, улица Хакурате, 233",ООО Специализированный застройщик ССК,120000.0,0.0,RUR,60000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/134105433,1611,False
hh.ru,137047178,Водитель в банк (доставка документов),Транспорт и логистика,Республика Адыгея,Майкоп,ООО Блеск,200000.0,0.0,RUR,100000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137047178,733,False
hh.ru,136556020,Администратор медицинского центра,Медицина и фармацевтика,Республика Адыгея,"Майкоп, Кубанская улица, 36",ООО ВЕРТЕКС,,,,,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136556020,265,False
hh.ru,136603251,Руководитель отдела административно обеспечения - помощник руководителя,Транспорт и логистика,Республика Адыгея,"Майкоп, улица Карла Маркса, 33",Движение Первых Республики Адыгея,60000.0,70000.0,RUR,65000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136603251,2480,False
hh.ru,137088702,Сборщик спортивных изделий,Прочие профессии,Республика Адыгея,"аул Тахтамукай, микрорайон Европейская Деревня, Восточная улица, 69/3",ADEGMA,60000.0,90000.0,RUR,75000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137088702,2529,False
hh.ru,136546390,Бариста/пекарь,Продажи и клиентский сервис,Республика Адыгея,"аул Новая Адыгея, Береговая улица, 1/8",Туранова София Александровна,3200.0,4000.0,RUR,3600.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136546390,403,False
hh.ru,136799177,Маркетолог в пчеловодную компанию,"Маркетинг, медиа и дизайн",Республика Адыгея,"посёлок городского типа Яблоновский, Шоссейная улица, 80/2",Старый улей,50000.0,50000.0,RUR,50000.0,False,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136799177,1410,False
hh.ru,137042622,Оперативный дежурный,Прочие профессии,Республика Адыгея,"Майкоп, улица Хакурате, 642",Главное управление МЧС России по Республике Адыгея,27000.0,0.0,RUR,13500.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137042622,1838,False
hh.ru,137202771,Торговый представитель,Прочие профессии,Республика Адыгея,Майкоп,"Энергомикс, ГК",80000.0,80000.0,RUR,80000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137202771,2994,False
hh.ru,137052088,Менеджер по продажам,Продажи и клиентский сервис,Республика Адыгея,"аул Новая Адыгея, улица Тургеневское шоссе, 27/3",ООО КИРПИЧ GROUP,120000.0,120000.0,RUR,120000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137052088,1596,False
hh.ru,137261905,Водитель категории Е,Транспорт и логистика,Республика Алтай,Майма,ITECO,185000.0,250000.0,RUR,217500.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137261905,775,False
hh.ru,137100801,Мобильный банкир (начинающий специалист),"Финансы, бухгалтерия и право",Республика Алтай,Горно-Алтайск,Альфа-Банк. Работа без опыта,100000.0,190000.0,RUR,145000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137100801,1716,False
hh.ru,136256716,Водитель-испытатель (категория B),Транспорт и логистика,Республика Алтай,"село Озёрное, микрорайон Курорт Манжерок, 1",ООО Производственные Резервы,121000.0,122000.0,RUR,121500.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136256716,745,False
hh.ru,137060059,Менеджер по работе с соцсетями,Прочие профессии,Республика Алтай,Горно-Алтайск,ИП Ожмегова Дарья Евгеньевна,50000.0,100000.0,RUR,75000.0,True,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137060059,1659,False
hh.ru,137201879,Бизнес-аналитик,Прочие профессии,Республика Алтай,"Горно-Алтайск, Коммунистический проспект, 35",ИП Бабаев Эльмар Фархад Оглы,70000.0,70000.0,RUR,70000.0,False,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137201879,417,False
hh.ru,136310998,"Руководитель строительного проекта (Общестрой, отель Лесотель, НЕ вахта)",Строительство и недвижимость,Республика Алтай,село Соузга,ООО Браво Дез,,,,,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136310998,2507,False
hh.ru,137076720,Специалист отдела качества в сфере банкротства,"Финансы, бухгалтерия и право",Республика Алтай,Горно-Алтайск,ИП Сулейманова Аселжан Айткурмановна,30000.0,35000.0,RUR,32500.0,False,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137076720,2723,False
hh.ru,137249036,Бизнес-ассистент основателя EndorphinTravel,Прочие профессии,Республика Алтай,Горно-Алтайск,ENDORPHIN TRAVEL,45000.0,60000.0,RUR,52500.0,True,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137249036,430,False
hh.ru,137251237,Дорожный рабочий,Прочие профессии,Республика Алтай,"Майминский район, аэропорт Горно-Алтайск, 2",АО ДСК АВТОБАН,165000.0,165000.0,RUR,165000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137251237,1101,False
hh.ru,137254744,Техник / предрейсовая медсестра / предрейсовый медбрат,Медицина и фармацевтика,Республика Алтай,"городской округ Бийск, Р-256 Чуйский тракт, 345-й километр",ООО Трансстроймеханизация,,,,,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137254744,2979,False
hh.ru,137072532,Ночной администратор,Продажи и клиентский сервис,Республика Алтай,Алтайский район,ООО Апарт Проект,4000.0,0.0,RUR,2000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137072532,1812,False
hh.ru,137179769,Продакт - менеджер,Прочие профессии,Республика Алтай,"Майминский район, Всесезонный горнолыжный комплекс Манжерок",Всесезонный курорт Манжерок,0.0,0.0,,,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137179769,2352,False
hh.ru,136834482,Младший консультант по подбору персонала,Прочие профессии,Республика Алтай,Горно-Алтайск,Persona Colta,0.0,0.0,,,False,Без опыта,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136834482,1708,False
hh.ru,137067037,Агент персонального обслуживания,Прочие профессии,Республика Алтай,"Майминский район, аэропорт Горно-Алтайск",АО Аэропорт Горно-Алтайск,65000.0,0.0,RUR,32500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137067037,51,False
hh.ru,136470535,Менеджер по персоналу (HRD),Прочие профессии,Республика Алтай,Горно-Алтайск,Ist hungary,,,,,False,Опыт более 6 лет,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136470535,1583,False
hh.ru,137010560,Резидент-менеджер отеля 5 звезд,Прочие профессии,Республика Алтай,"Алтайский район, особая экономическая зона туристско-рекреационного типа Бирюзовая Катунь, 31",ООО Алтика,100000.0,100000.0,RUR,100000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137010560,2443,False
hh.ru,135003117,Менеджер СПА в банный комплекс Шале,Прочие профессии,Республика Алтай,село Озёрное,Всесезонный курорт Манжерок,93500.0,93500.0,RUR,93500.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/135003117,1687,False
hh.ru,137131777,Администратор службы приема и размещения,Продажи и клиентский сервис,Республика Алтай,Алтайский район,Дом Катунь,4000.0,4500.0,RUR,4250.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137131777,330,False
hh.ru,137038407,Региональный директор,Управление,Республика Алтай,"село Майма, улица Энергетиков, 29Д",Ангар 18,130000.0,130000.0,RUR,130000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137038407,2416,False
hh.ru,137228714,Продавец-консультант в табачный магазин( Vape shop),Продажи и клиентский сервис,Республика Алтай,"село Майма, улица Берёзовая Роща, 9А",Моя Табакерка,52500.0,0.0,RUR,26250.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137228714,2330,False
hh.ru,136762743,Коммерческий директор,Управление,Республика Алтай,"Горно-Алтайск, улица Григория Чорос-Гуркина, 11/1",ООО Гармония здоровья,120000.0,120000.0,RUR,120000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136762743,1262,False
hh.ru,137045463,Продавец-консультант,Продажи и клиентский сервис,Республика Алтай,"Горно-Алтайск, Проточная улица, 16/1",ООО Фито пам,75000.0,95000.0,RUR,85000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137045463,2315,False
hh.ru,136841029,Управляющий гостиницей в Горном Алтае (Манжерок),Управление,Республика Алтай,"село Озёрное, Приозёрный проезд, 1Б",Geometrika - lounge hotel (ИП Заблоцкая Лариса Юрьевна),100000.0,120000.0,RUR,110000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136841029,3041,False
hh.ru,137102966,Бухгалтер по учету ТМЦ,"Финансы, бухгалтерия и право",Республика Алтай,"село Майма, Алтайская улица, 2Ак4",АО Горно-Алтайские Каменные Карьеры,60000.0,70000.0,RUR,65000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137102966,579,False
hh.ru,136835511,"Продавец в Sber Shop, Отель-курорт Манжерок",Продажи и клиентский сервис,Республика Алтай,"село Озёрное, микрорайон Курорт Манжерок, 1",ООО СММ-Ритейл,60000.0,0.0,RUR,30000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136835511,2257,False
hh.ru,137051925,Мастер/Производитель работ (земляные работы),Транспорт и логистика,Республика Алтай,Горно-Алтайск,ООО АТ Реновация,230000.0,230000.0,RUR,230000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137051925,1420,False
hh.ru,132530882,Агент по регистрации пассажиров (Аэропорт),Прочие профессии,Республика Алтай,"Майминский район, аэропорт Горно-Алтайск",АО Аэропорт Горно-Алтайск,53000.0,63000.0,RUR,58000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/132530882,52,False
hh.ru,137236866,Ведущий специалист-эксперт (по ведению депозитного счета),Прочие профессии,Республика Алтай,"Горно-Алтайск, улица Ленина, 226с2",Управление Федеральной службы судебных приставов по Республике Алтай,50000.0,50000.0,RUR,50000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137236866,648,False
hh.ru,137102300,Бухгалтер по расчёту заработной платы,"Финансы, бухгалтерия и право",Республика Алтай,село Майма,ООО Велесстрой,130000.0,130000.0,RUR,130000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137102300,571,False
hh.ru,137237856,Менеджер ресторана,Прочие профессии,Республика Алтай,"Горно-Алтайск, Комсомольская улица, 18",ООО Игман,66000.0,66000.0,RUR,66000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137237856,1683,False
hh.ru,136873311,Ведущий системный администратор,Информационные технологии,Республика Алтай,"Белокуриха, улица Бреславского, 68",ООО Гранд -Крио Алтай,120000.0,120000.0,RUR,120000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136873311,607,False
hh.ru,137131791,Кладовщик,Транспорт и логистика,Республика Алтай,"село Майма, улица М. Глухарёва",ООО УК Селфстроит,80000.0,80000.0,RUR,80000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137131791,1252,False
hh.ru,137131877,Специалист (IT),Прочие профессии,Республика Алтай,"село Майма, улица Энергетиков, 26/1",ООО УК Селфстроит,60000.0,60000.0,RUR,60000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137131877,2663,False
hh.ru,136348979,Заместитель начальника отдела защиты информации,Управление,Республика Алтай,"Горно-Алтайск, улица Григория Чорос-Гуркина, 37",БУ РА Эл Телком,70000.0,0.0,RUR,35000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136348979,1135,False
hh.ru,137127791,Руководитель службы приема и гостеприимства,Транспорт и логистика,Республика Алтай,"село Чепош, Родниковая улица, 84",ООО Бадан,150000.0,150000.0,RUR,150000.0,True,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137127791,2503,False
hh.ru,136905595,Специалист в офис по производству наклеек,Инженерия и производство,Алтайский край,"Барнаул, р-н Центральный",ИП Мелиев Илья Максимович,50000.0,0.0,RUR,25000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136905595,2671,False
hh.ru,137010817,Администратор компьютерного клуба Boom gaming,Продажи и клиентский сервис,Алтайский край,"Барнаул, р-н Ленинский",ИП Белоус Александр Олегович,50000.0,60000.0,RUR,55000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137010817,245,False
hh.ru,136550344,"Разнорабочий, помощник оператора лазерного станка",Рабочий и обслуживающий персонал,Алтайский край,"Барнаул, р-н Ленинский",ООО Барнаульский тракторный завод,100000.0,100000.0,RUR,100000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136550344,2407,False
hh.ru,136001437,Администратор медицинского центра,Медицина и фармацевтика,Алтайский край,"Барнаул, р-н Индустриальный",ООО Здоровое поколение,50000.0,0.0,RUR,25000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136001437,266,False
hh.ru,136475219,Оператор контактного центра (без продаж),Продажи и клиентский сервис,Алтайский край,"Барнаул, р-н Октябрьский",ЭСКОР,50000.0,0.0,RUR,25000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136475219,1894,False
hh.ru,136949278,Оператор склада (Бийск),Прочие профессии,Алтайский край,"Бийск, улица Петра Мерлина",Ozon Производство,17000.0,0.0,RUR,8500.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136949278,1943,False
hh.ru,137132914,Менеджер-операционист,Прочие профессии,Алтайский край,"Барнаул, р-н Индустриальный",Сталепромышленная компания,70000.0,70000.0,RUR,70000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137132914,1518,False
hh.ru,137049592,Специалист по сопровождению договоров,Прочие профессии,Алтайский край,"Барнаул, р-н Октябрьский",Группа компаний БТК,85000.0,85000.0,RUR,85000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137049592,2860,False
hh.ru,136380012,Судебный пристав-исполнитель в отделения судебных приставов Алтайского края,Прочие профессии,Алтайский край,"Барнаул, р-н Железнодорожный",Главное Управление Федеральной Службы Судебных Приставов по Алтайскому Краю,52000.0,75000.0,RUR,63500.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136380012,2957,False
hh.ru,137089983,Специалист товародвижения и документооборота,Прочие профессии,Алтайский край,"Барнаул, р-н Центральный","Армада, группа компаний",47000.0,0.0,RUR,23500.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137089983,2900,False
hh.ru,137047900,Администратор / Медицинский регистратор / Менеджер службы клиентского сервиса,Медицина и фармацевтика,Алтайский край,"Барнаул, р-н Индустриальный",КДЦ Детское здоровье,55000.0,55000.0,RUR,55000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137047900,264,False
hh.ru,136289928,"Бариста в ""Теплицу""",Продажи и клиентский сервис,Алтайский край,"Барнаул, р-н Железнодорожный",ИП Евтушевский Иван Евгеньевич,3000.0,3300.0,RUR,3150.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136289928,402,False
hh.ru,137229246,Специалист в отдел кадров,Прочие профессии,Алтайский край,"Бийск, Социалистическая улица, 1Л","Пермский пороховой завод, ФКП",77700.0,77700.0,RUR,77700.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137229246,2669,False
hh.ru,136708677,Администратор стоматологической клиники,Медицина и фармацевтика,Алтайский край,"Барнаул, р-н Индустриальный",Сеть стоматологических клиник СемьяДент,50600.0,50600.0,RUR,50600.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136708677,339,False
hh.ru,137227688,Специалист,Прочие профессии,Алтайский край,"Бийск, улица Эдуарда Гейдека",АО Бийское Производственное Объединение Сибприбормаш,80000.0,80000.0,RUR,80000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137227688,2647,False
hh.ru,137030679,Водитель-экспедитор,Транспорт и логистика,Алтайский край,Барнаул,ООО Диво Алтая,150000.0,150000.0,RUR,150000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137030679,846,False
hh.ru,136474893,"Мойщик посуды в Кафе Йель (Энтузиастов,55)",Прочие профессии,Алтайский край,"Барнаул, р-н Индустриальный",Yale Family Group,3200.0,0.0,RUR,1600.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136474893,1724,False
hh.ru,136620881,Специалист контрактной службы,Прочие профессии,Алтайский край,"Барнаул, р-н Центральный","КГБУЗ Городская больница №5, г. Барнаул",70000.0,0.0,RUR,35000.0,True,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136620881,2700,False
hh.ru,137195344,Юрисконсульт,Прочие профессии,Алтайский край,"Барнаул, р-н Центральный",Алтайская краевая нотариальная палата,45000.0,45000.0,RUR,45000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137195344,3149,False
hh.ru,137092888,Разнорабочий,Рабочий и обслуживающий персонал,Алтайский край,"Барнаул, р-н Октябрьский",ООО АС-Агро,100000.0,150000.0,RUR,125000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137092888,2390,False
hh.ru,136825068,Менеджер по продажам в фитнес-клуб Рекорд,Продажи и клиентский сервис,Алтайский край,"Барнаул, р-н Индустриальный",ООО Мустанг-Сибирь,50000.0,120000.0,RUR,85000.0,False,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136825068,1612,False
hh.ru,137055402,Операционный директор (COO),Управление,Алтайский край,"Барнаул, р-н Индустриальный",ИП Рогачевская Наталья Сергеевна,500000.0,500000.0,RUR,500000.0,False,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137055402,1976,False
hh.ru,136929185,Офис-менеджер,Прочие профессии,Алтайский край,"Барнаул, р-н Индустриальный",АО Комбинат школьного питания - Глобус,58500.0,0.0,RUR,29250.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136929185,1985,False
hh.ru,136814658,Администратор в студию растяжки,Продажи и клиентский сервис,Алтайский край,"Барнаул, р-н Центральный",Студия Растяжки Victoria Stretch,30000.0,60000.0,RUR,45000.0,False,Без опыта,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/136814658,207,False
hh.ru,137092885,Водитель на 5 -тонник,Транспорт и логистика,Алтайский край,"Барнаул, р-н Октябрьский",ООО АС-Агро,120000.0,150000.0,RUR,135000.0,True,Опыт 1-3 года,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137092885,806,False
hh.ru,137158682,Project Manager веб-проектов,Управление,Алтайский край,"Барнаул, р-н Индустриальный",X3Group,70000.0,150000.0,RUR,110000.0,False,Опыт 1-3 года,,Удалённая работа,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137158682,30,False
hh.ru,137227177,Коммерческий директор (CCO),Управление,Алтайский край,"Барнаул, р-н Железнодорожный",РЕСТА,250000.0,500000.0,RUR,375000.0,True,Опыт 3-6 лет,,,,2026-09-13T16:44:34+03:00,https://hh.ru/vacancy/137227177,1265,False
